ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,7,20.12.2002,A(E),Abschaffung der Unfallrentenbesteuerung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/7,ANTR,SELBST,"[""S""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/7/imfname_001247.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/7/fname_001290.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/7/fnameorig_001290.html', 'type': 'HTML'}]"
A,13,20.12.2002,A,"Strafgesetzbuch, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/13,ANTR,SELBST,"[""G""]","[""Familie und Generationen"",""Inneres und Recht""]","[""JUGEND"",""JUGEND"",""STRAFRECHT""]","[""junger Mensch"",""Strafrecht""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/13/imfname_001253.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/13/fname_001295.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/13/fnameorig_001295.html', 'type': 'HTML'}]"
A,45,26.02.2003,A,"Versöhnungsfonds-Gesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/45,ANTR,SELBST,"[""F"",""G"",""S"",""V""]","[""Inneres und Recht""]","[""OPFERFÜRSORGE UND OPFERSCHUTZ""]","[""Opferhilfe""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/45/imfname_001568.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/45/fname_001615.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/45/fnameorig_001615.html', 'type': 'HTML'}]"
A,100,29.04.2003,A(E),Finanzierung der B 100 durch rasche Vorlage einer Novelle zum Zweckzuschussgesetz 2001,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/100,ANTR,SELBST,"[""S""]","[""Verkehr und Infrastruktur""]","[""STRASSEN- UND BRÜCKENBAU""]","[""Straßen- und Brückenbau""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/100/imfname_003090.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/100/fname_003107.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/100/fnameorig_003107.html', 'type': 'HTML'}]"
A,109,29.04.2003,A(E),Reform der Gemeinsamen Agrarpolitik,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/109,ANTR,SELBST,"[""G""]","[""Europäische Union"",""Land- und Forstwirtschaft""]","[""EUROPÄISCHE INTEGRATION"",""EUROPÄISCHE INTEGRATION"",""LAND- UND FORSTWIRTSCHAFT""]","[""Europäische Union"",""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/109/imfname_003162.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/109/fname_003166.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/109/fnameorig_003166.html', 'type': 'HTML'}]"
A,114,29.04.2003,A(E),Ersatz von Verteidigerkosten bei strafgerichtlichen Freisprüchen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/114,ANTR,SELBST,"[""S""]","[""Inneres und Recht""]","[""RECHTSANWÄLTE UND NOTARE"",""STRAFRECHT"",""STRAFRECHT""]","[""Notar"",""Rechtsanwalt"",""Strafrecht""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/114/imfname_003185.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/114/fname_003191.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/114/fnameorig_003191.html', 'type': 'HTML'}]"
A,148,11.06.2003,A,"Unterrichtspraktikumsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/148,ANTR,SELBST,"[""S"",""V"",""F"",""G""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/148/imfname_004467.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/148/fname_004468.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/148/fnameorig_004468.html', 'type': 'HTML'}]"
A,153,13.06.2003,A(E),Verbesserung der Prospektpflicht (Publizitätsvorschriften) im Investmentfondsgesetz (InvFG),A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/153,ANTR,SELBST,"[""S""]","[""Budget und Finanzen""]","[""KREDITWESEN""]","[""Finanzwesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/153/imfname_004645.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/153/fname_004647.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/153/fnameorig_004647.html', 'type': 'HTML'}]"
A,157,17.06.2003,A(E),"unabhängige Kontrolle der Mittelverwendung aus der ""besonderen Bundes-Sportförderung""",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/157,ANTR,SELBST,"[""G""]","[""Sport""]","[""SPORT""]","[""Sport""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/157/imfname_004703.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/157/fname_004704.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/157/fnameorig_004704.html', 'type': 'HTML'}]"
A,161,18.06.2003,A(E),Schutz der österreichischen Wasserressourcen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/161,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ"",""UMWELTSCHUTZ"",""WASSERRECHT""]","[""Umwelt"",""Wasserbewirtschaftung""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/161/imfname_004799.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/161/fname_004802.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/161/fnameorig_004802.html', 'type': 'HTML'}]"
A,165,18.06.2003,A,"Arbeitsverfassungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/165,ANTR,SELBST,"[""G""]","[""Arbeit"",""Inneres und Recht"",""Parlament und Demokratie""]","[""ARBEITSRECHT I"",""WAHLEN"",""WAHLEN"",""BETRIEBSRÄTE"",""BETRIEBSRÄTE"",""AUSLÄNDER:IN"",""AUSLÄNDER:IN""]","[""Arbeitsrecht"",""ausländischer Staatsangehöriger"",""Personalvertretung"",""Wahl""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/165/imfname_004836.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/165/fname_004841.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/165/fnameorig_004841.html', 'type': 'HTML'}]"
A,168,18.06.2003,A,"Pflanzenschutzmittelgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/168,ANTR,SELBST,"[""S""]","[""Land- und Forstwirtschaft""]","[""ERSTE LESUNGEN"",""LAND- UND FORSTWIRTSCHAFT""]","[""Gesetzgebungsverfahren"",""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/168/imfname_004855.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/168/fname_004876.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/168/fnameorig_004876.html', 'type': 'HTML'}]"
A,170,18.06.2003,A,"Wohnungsgemeinnützigkeitsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/170,ANTR,SELBST,"[""S"",""G"",""V"",""F""]","[""Soziales""]","[""WOHNUNGSWESEN""]","[""Wohnungspolitik""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/170/imfname_004857.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/170/fname_004858.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/170/fnameorig_004858.html', 'type': 'HTML'}]"
A,173,18.06.2003,A(E),"Gleichstellung von gleichgeschlechtlichen Partnerschaften mit Ehen im Miet- und Erbrecht, Erbschaft- und Schenkungsteuerrecht",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/173,ANTR,SELBST,"[""G""]","[""Inneres und Recht"",""Soziales""]","[""WOHNUNGSWESEN"",""WOHNUNGSWESEN"",""ZIVILRECHT""]","[""Bürgerliches Recht"",""Wohnungspolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/173/imfname_004921.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/173/fname_004923.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/173/fnameorig_004923.html', 'type': 'HTML'}]"
A,4,20.12.2002,A(E),Beschaffungsstopp für Kampfflugzeuge,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/4,ANTR,SELBST,"[""S""]","[""Landesverteidigung""]","[""LANDESVERTEIDIGUNG""]","[""Verteidigung""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/4/imfname_001244.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/4/fname_001288.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/4/fnameorig_001288.html', 'type': 'HTML'}]"
A,5,20.12.2002,A,"Bundes-Verfassungsgsgesetz zur Begründung der Gesetzgebungskompetenz des Bundes in Angelegenheiten des Tierschutzes, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/5,ANTR,SELBST,"[""S""]","[""Inneres und Recht""]","[""BUNDESVERFASSUNG""]","[""Verfassung""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/5/imfname_001245.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/5/fname_001289.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/5/fnameorig_001289.html', 'type': 'HTML'}]"
A,6,20.12.2002,A,Besoldungs-Novelle 2003,A,Selbständiger Antrag,/gegenstand/XXII/A/6,ANTR,SELBST,"[""F"",""V""]","[""Inneres und Recht""]","[""ÖFFENTLICHER DIENST""]","[""öffentliche Verwaltung"",""öffentlicher Dienst""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/6/imfname_001246.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/6/fname_001309.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/6/fnameorig_001309.html', 'type': 'HTML'}]"
A,42,23.01.2003,A(E),"Schaffung eines Entwicklungs- und Sicherheitsraumes für eine gentechnikfreie, nachhaltige Landwirtschaft",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/42,ANTR,SELBST,"[""G""]","[""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT""]","[""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Antrag gescannt', 'link': '/dokument/XXII/A/42/imfname_001008.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/42/fname_001024.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/42/fnameorig_001024.html', 'type': 'HTML'}]"
A,54,26.02.2003,A(E),Liberalisierung der Gewerbeordnung - Einsetzen einer Monitoringkommission,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/54,ANTR,SELBST,"[""S""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/54/imfname_001617.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/54/fname_001686.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/54/fnameorig_001686.html', 'type': 'HTML'}]"
A,60,26.02.2003,A(E),Maßnahmenpaket für den österreichischen Film,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/60,ANTR,SELBST,"[""S""]","[""Information und Medien""]","[""FILM""]","[""Filmindustrie""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/60/imfname_001623.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/60/fname_001711.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/60/fnameorig_001711.html', 'type': 'HTML'}]"
A,65,06.03.2003,A(E),Novellierung des Strafrechtlichen Entschädigungsgesetzes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/65,ANTR,SELBST,"[""S""]","[""Inneres und Recht""]","[""STRAFRECHT""]","[""Strafrecht""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/65/imfname_001777.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/65/fname_001864.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/65/fnameorig_001864.html', 'type': 'HTML'}]"
A,71,19.03.2003,A(E),Unterausstattung des Büros der Datenschutzkommission und des Büros des Datenschutzrates,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/71,ANTR,SELBST,"[""S""]","[""Information und Medien"",""Inneres und Recht""]","[""DATENVERARBEITUNG"",""DATENVERARBEITUNG"",""ÖFFENTLICHER DIENST""]","[""Informatik"",""Information und Informationsverarbeitung"",""öffentliche Verwaltung"",""öffentlicher Dienst""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/71/imfname_002013.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/71/fname_002014.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/71/fnameorig_002014.html', 'type': 'HTML'}]"
A,75,26.03.2003,ARH1,Neugestaltung der Bergisel-Schanze; Gebarungsüberprüfung (zurückgezogen),ARH1,Antrag auf Gebarungsüberprüfung durch den Rechnungshof,/gegenstand/XXII/A/75,ANTR,SELBST,"[""S""]","[""Budget und Finanzen"",""Parlament und Demokratie"",""Sport""]","[""GESCHÄFTSORDNUNG DES NATIONALRATES"",""GESCHÄFTSORDNUNG DES NATIONALRATES"",""RECHNUNGSHOF"",""SPORT"",""SPORT"",""GO-NR SONSTIGE GESCHÄFTSORDNUNGSANGELEGENHEITEN"",""GO-NR PRÜFUNGSAUFTRÄGE RECHNUNGSHOF""]","[""Geschäftsordnung des Parlaments"",""Haushaltskontrolle"",""Sport""]","[{'title': 'Antrag gescannt', 'link': '/dokument/XXII/A/75/imfname_002234.pdf', 'type': 'PDF'}, {'title': 'Antrag gem. §99 Abs.1', 'link': '/dokument/XXII/A/75/fname_002406.pdf', 'type': 'PDF'}, {'title': 'Antrag gem. §99 Abs.1', 'link': '/dokument/XXII/A/75/fnameorig_002406.html', 'type': 'HTML'}]"
A,76,26.03.2003,A,"Einhebung einer Abgabe für Versicherte, die in geringfügigen Beschäftigungsverhältnissen stehen",A,Selbständiger Antrag,/gegenstand/XXII/A/76,ANTR,SELBST,"[""S""]","[""Budget und Finanzen"",""Soziales""]","[""STEUERN UND GEBÜHREN"",""STEUERN UND GEBÜHREN"",""SOZIALVERSICHERUNG I""]","[""soziale Sicherheit"",""Steuerwesen""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/76/imfname_002245.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/76/fname_002252.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/76/fnameorig_002252.html', 'type': 'HTML'}]"
A,81,26.03.2003,A,"Nationalrats-Wahlordnung 1992, Bundespräsidentenwahlgesetz 1971, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/81,ANTR,SELBST,"[""V"",""F""]","[""Parlament und Demokratie""]","[""WAHLEN""]","[""Wahl""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/81/imfname_002246.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/81/fname_002363.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/81/fnameorig_002363.html', 'type': 'HTML'}]"
A,90,26.03.2003,A(E),Eindämmung der Bundesausgaben für Landesstraßen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/90,ANTR,SELBST,"[""G""]","[""Budget und Finanzen"",""Inneres und Recht"",""Parlament und Demokratie"",""Verkehr und Infrastruktur""]","[""BUNDESHAUSHALT III"",""BUNDESHAUSHALT III"",""BUNDESLÄNDER"",""BUNDESLÄNDER"",""STRASSEN- UND BRÜCKENBAU""]","[""Gliedstaat"",""Öffentliche Finanzen und Haushaltspolitik"",""Straßen- und Brückenbau""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/90/imfname_002372.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/90/fname_002391.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/90/fnameorig_002391.html', 'type': 'HTML'}]"
A,92,26.03.2003,A,"Einkommensteuergesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/92,ANTR,SELBST,"[""S""]","[""Budget und Finanzen""]","[""ERSTE LESUNGEN"",""STEUERN UND GEBÜHREN""]","[""Gesetzgebungsverfahren"",""Steuerwesen""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/92/imfname_002374.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/92/fname_002484.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/92/fnameorig_002484.html', 'type': 'HTML'}]"
A,97,29.04.2003,A(E),"Jugend-Demokratiepaket ""Beteiligung fördern, Wahlalter senken""",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/97,ANTR,SELBST,"[""S""]","[""Bildung"",""Familie und Generationen"",""Parlament und Demokratie""]","[""BILDUNGSWESEN VIII"",""BILDUNGSWESEN VIII"",""JUGEND"",""WAHLEN"",""WAHLEN""]","[""Bildung"",""junger Mensch"",""Organisation des Unterrichtswesens"",""Wahl""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/97/imfname_003081.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/97/fname_003083.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/97/fnameorig_003083.html', 'type': 'HTML'}]"
A,107,29.04.2003,A(E),Evaluierung und Novellierung des ÖPNRV-Gesetzes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/107,ANTR,SELBST,"[""G""]","[""Verkehr und Infrastruktur""]","[""VERKEHR V""]","[""Verkehr""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/107/imfname_003159.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/107/fname_003163.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/107/fnameorig_003163.html', 'type': 'HTML'}]"
A,115,07.05.2003,A(E),"""Kein Pensionsraub für Abfangjäger!""  - Dringlicher Antrag",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/115,ANTR,SELBST,"[""S""]","[""Landesverteidigung"",""Soziales""]","[""LANDESVERTEIDIGUNG"",""LANDESVERTEIDIGUNG"",""ANTRÄGE, DRINGLICHE"",""SOZIALVERSICHERUNG VI""]","[""Parlamentsdebatte"",""soziale Sicherheit"",""Verteidigung""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/115/imfname_003327.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/115/fname_003328.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/115/fnameorig_003328.html', 'type': 'HTML'}]"
A,121,07.05.2003,A(E),Auswirkungen der Studiengebühren auf die Studienbeteiligung und das Studierverhalten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/121,ANTR,SELBST,"[""G""]","[""Bildung""]","[""BILDUNGSWESEN IV""]","[""Hochschulausbildung""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/121/imfname_003383.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/121/fname_003387.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/121/fnameorig_003387.html', 'type': 'HTML'}]"
A,127,08.05.2003,A(E),Vorlage eines Bundestierschutzgesetzes im Sinne des Volksbegehrens für ein Bundestierschutzgesetz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/127,ANTR,SELBST,"[""S"",""G""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""VETERINÄRWESEN UND TIERSCHUTZ""]","[""Tiermedizin"",""Tierschutz""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/127/imfname_003414.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/127/fname_003415.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/127/fnameorig_003415.html', 'type': 'HTML'}]"
A,136,04.06.2003,A(E),Rinderleukosegesetz 1982,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/136,ANTR,SELBST,"[""S""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""VETERINÄRWESEN UND TIERSCHUTZ""]","[""Tiermedizin"",""Tierschutz""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/136/imfname_004238.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/136/fname_004244.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/136/fnameorig_004244.html', 'type': 'HTML'}]"
A,137,04.06.2003,A(E),Maßnahmen zur Verbesserung der Nitratbelastung des Grundwassers in Österreich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/137,ANTR,SELBST,"[""S""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT"",""UMWELTSCHUTZ"",""UMWELTSCHUTZ"",""WASSERWIRTSCHAFT""]","[""Land- und Forstwirtschaft, Fischerei"",""Umwelt"",""Wasser"",""Wasserbewirtschaftung""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/137/imfname_004239.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/137/fname_004245.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/137/fnameorig_004245.html', 'type': 'HTML'}]"
A,140,04.06.2003,A(E),Maßnahmen im Kampf gegen Alkohol am Steuer,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/140,ANTR,SELBST,"[""S""]","[""Verkehr und Infrastruktur""]","[""VERKEHR I""]","[""Straßenverkehr""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/140/imfname_004242.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/140/fname_004248.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/140/fnameorig_004248.html', 'type': 'HTML'}]"
A,147,04.06.2003,A,"Parlamentsmitarbeitergesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/147,ANTR,SELBST,"[""F"",""V"",""G"",""S""]","[""Parlament und Demokratie""]","[""NATIONALRAT V""]","[""direkt gewählte Kammer""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/147/imfname_004304.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/147/fname_004305.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/147/fnameorig_004305.html', 'type': 'HTML'}]"
A,166,18.06.2003,A(E),"""Sport in der Schule - Fit fürs Leben""",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/166,ANTR,SELBST,"[""S""]","[""Bildung"",""Sport""]","[""BILDUNGSWESEN VIII"",""SPORT"",""SPORT""]","[""Bildung"",""Organisation des Unterrichtswesens"",""Sport""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/166/imfname_004837.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/166/fname_004840.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/166/fnameorig_004840.html', 'type': 'HTML'}]"
