ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,11,15.01.1996,A,"Strafgesetzbuch, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/11,ANTR,SELBST,"[""L""]","[""Inneres und Recht""]","[""STRAFRECHT""]","[""Strafrecht""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/11/fname_124351.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/11/fnameorig_124351.html', 'type': 'HTML'}]"
A,25,30.01.1996,A,"Behinderteneinstellungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/25,ANTR,SELBST,"[""G""]","[""Soziales""]","[""MENSCHEN MIT BEHINDERUNG""]","[""Behinderter""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/25/fname_124357.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/25/fnameorig_124357.html', 'type': 'HTML'}]"
A,39,31.01.1996,A(E),Tierschutzförderungsgesetz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/39,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""VETERINÄRWESEN UND TIERSCHUTZ""]","[""Tiermedizin"",""Tierschutz""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/39/fname_124374.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/39/fnameorig_124374.html', 'type': 'HTML'}]"
A,40,31.01.1996,A(E),tierversuchsfreien Forschungsstätte an der Karl-Franzens-Universität Graz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/40,ANTR,SELBST,"[""G""]","[""Innovation, Technologie und Forschung""]","[""WISSENSCHAFT UND FORSCHUNG""]","[""Forschung und geistiges Eigentum"",""Wissenschaften""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/40/fname_124373.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/40/fnameorig_124373.html', 'type': 'HTML'}]"
A,45,31.01.1996,A(E),Indirekte Förderung von Risikokapital,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/45,ANTR,SELBST,"[""F""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/45/fname_124379.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/45/fnameorig_124379.html', 'type': 'HTML'}]"
A,51,31.01.1996,A(E),Förderung der Beschäftigung älterer Menschen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/51,ANTR,SELBST,"[""F""]","[""Arbeit""]","[""ARBEITSMARKT""]","[""Beschäftigung und Arbeitsbedingungen""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/51/fname_124383.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/51/fnameorig_124383.html', 'type': 'HTML'}]"
A,53,31.01.1996,A(E),Förderungsmaßnahmen für Saisonbetriebe,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/53,ANTR,SELBST,"[""F""]","[""Soziales""]","[""SOZIALVERSICHERUNG V""]","[""Arbeitslosenversicherung""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/53/fname_124392.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/53/fnameorig_124392.html', 'type': 'HTML'}]"
A,60,31.01.1996,A(E),Verbesserung des Gesundheitsberichtswesens,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/60,ANTR,SELBST,"[""G""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/60/fname_124397.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/60/fnameorig_124397.html', 'type': 'HTML'}]"
A,78,31.01.1996,A(E),Reduktion der Maklerprovisionen auf das in der EU übliche Niveau (zurückgezogen),A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/78,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""GESCHÄFTSORDNUNG DES NATIONALRATES"",""ZIVILRECHT"",""GO-NR SONSTIGE GESCHÄFTSORDNUNGSANGELEGENHEITEN""]","[""Bürgerliches Recht""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/78/fname_124411.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/78/fnameorig_124411.html', 'type': 'HTML'}]"
A,89,31.01.1996,A,"Wirtschaftstreuhänder-Berufsordnung, Änderung (Wirtschaftstreuhänder-Berufsordnungs-Novelle 1982)",A,Selbständiger Antrag,/gegenstand/XX/A/89,ANTR,SELBST,"[""F""]","[""Wirtschaft""]","[""WIRTSCHAFTSTREUHÄNDER:IN""]","[""Buchprüfung""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/89/fname_124421.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/89/fnameorig_124421.html', 'type': 'HTML'}]"
A,111,28.02.1996,A(E),(Kunstförderungsgesetz),A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/111,ANTR,SELBST,"[""L""]","[""Kultur""]","[""KUNST UND KULTUR""]","[""Kulturpolitik"",""Kunst""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/111/fname_124449.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/111/fnameorig_124449.html', 'type': 'HTML'}]"
A,116,28.02.1996,A(E),Privilegien und Belastungspaket,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/116,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""BUNDESREGIERUNG III""]","[""Exekutive""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/116/fname_124454.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/116/fnameorig_124454.html', 'type': 'HTML'}]"
A,126,13.03.1996,A(E),Verbesserung der Rahmenbedingungen für bäuerliche Direktvermarkter,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/126,ANTR,SELBST,"[""G""]","[""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT""]","[""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/126/fname_124464.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/126/fnameorig_124464.html', 'type': 'HTML'}]"
A,132,14.03.1996,A,"Strafprozeßordnung, Exekutionsordnung, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/132,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""STRAFRECHT""]","[""Strafrecht""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/132/fname_124467.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/132/fnameorig_124467.html', 'type': 'HTML'}]"
A,133,14.03.1996,A(E),Geschlechtsneutrale Regelung für Nachtarbeit,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/133,ANTR,SELBST,"[""F""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/133/fname_124466.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/133/fnameorig_124466.html', 'type': 'HTML'}]"
A,135,14.03.1996,A(E),Privatisierung der Dorotheum GesmbH.,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/135,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""VERWALTUNGSORGANISATION""]","[""Verwaltungsorganisation""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/135/fname_124473.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/135/fnameorig_124473.html', 'type': 'HTML'}]"
A,146,20.03.1996,A,"Parteiengesetz, Geschäftsordnungsgesetz u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/146,ANTR,SELBST,"[""G""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""ERSTE LESUNGEN"",""POLITISCHE PARTEIEN""]","[""Gesetzgebungsverfahren"",""Politische Partei""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/146/fname_124481.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/146/fnameorig_124481.html', 'type': 'HTML'}]"
A,147,20.03.1996,A,"Bundes-Verfassungsgesetz in der Fassung von 1929, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/147,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""BUNDESVERFASSUNG""]","[""Verfassung""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/147/fname_124480.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/147/fnameorig_124480.html', 'type': 'HTML'}]"
A,166,19.04.1996,A(E),Nord-Umfahrung Enns,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/166,ANTR,SELBST,"[""F""]","[""Verkehr und Infrastruktur""]","[""STRASSEN- UND BRÜCKENBAU""]","[""Straßen- und Brückenbau""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/166/fname_124498.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/166/fnameorig_124498.html', 'type': 'HTML'}]"
A,167,23.04.1996,A(E),Schaffung eines modernen und umfassenden Gesetzes über Gesundheits- und Krankenpflegeberufe,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/167,ANTR,SELBST,"[""L""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/167/fname_124507.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/167/fnameorig_124507.html', 'type': 'HTML'}]"
A,168,23.04.1996,A(E),Ausbildungsreform für Heilmasseure und Heilbademeister (zurückgezogen),A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/168,ANTR,SELBST,"[""L""]","[""Gesundheit und Ernährung""]","[""GESCHÄFTSORDNUNG DES NATIONALRATES"",""GESUNDHEIT"",""GO-NR SONSTIGE GESCHÄFTSORDNUNGSANGELEGENHEITEN""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/168/fname_124506.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/168/fnameorig_124506.html', 'type': 'HTML'}]"
A,169,23.04.1996,A,Lebensmittel-Bewirtschaftungsgesetz 1996,A,Selbständiger Antrag,/gegenstand/XX/A/169,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung""]","[""LEBENSMITTEL""]","[""Agrarerzeugnisse und Lebensmittel""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/169/fname_124505.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/169/fnameorig_124505.html', 'type': 'HTML'}]"
A,174,25.04.1996,A,"Fachhochschul-Studiengänge (FHStG), Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/174,ANTR,SELBST,"[""V""]","[""Bildung""]","[""BILDUNGSWESEN IV""]","[""Hochschulausbildung""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/174/fname_124510.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/174/fnameorig_124510.html', 'type': 'HTML'}]"
A,192,22.05.1996,A,Gentechnikgesetz - GTG,A,Selbständiger Antrag,/gegenstand/XX/A/192,ANTR,SELBST,"[""F""]","[""Innovation, Technologie und Forschung""]","[""WISSENSCHAFT UND FORSCHUNG""]","[""Forschung und geistiges Eigentum"",""Wissenschaften""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/192/fname_124532.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/192/fnameorig_124532.html', 'type': 'HTML'}]"
A,195,22.05.1996,A,"Weingesetz, Änderung (zurückgezogen)",A,Selbständiger Antrag,/gegenstand/XX/A/195,ANTR,SELBST,"[""L""]","[""Gesundheit und Ernährung"",""Land- und Forstwirtschaft""]","[""GESCHÄFTSORDNUNG DES NATIONALRATES"",""WEINWIRTSCHAFT"",""GO-NR SONSTIGE GESCHÄFTSORDNUNGSANGELEGENHEITEN""]","[""Wein"",""Weinbau""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/195/fname_124529.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/195/fnameorig_124529.html', 'type': 'HTML'}]"
A,196,22.05.1996,A,"Ausländerbeschäftigungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/196,ANTR,SELBST,"[""F""]","[""Arbeit""]","[""ARBEITSMARKT""]","[""Beschäftigung und Arbeitsbedingungen""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/196/fname_124528.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/196/fnameorig_124528.html', 'type': 'HTML'}]"
A,230,13.06.1996,A(E),Beschäftigungsmöglichkeit für Ausgebildete Recycling- und Entsorgungstechniker,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/230,ANTR,SELBST,"[""L""]","[""Klima, Umwelt und Energie""]","[""ABFALLWIRTSCHAFT""]","[""Abfall"",""Abfallwirtschaft""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/230/fname_124563.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/230/fnameorig_124563.html', 'type': 'HTML'}]"
A,239,18.06.1996,A,"Beschäftigung von Kindern und Jugendlichen, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/239,ANTR,SELBST,"[""F""]","[""Arbeit""]","[""ARBEITSRECHT I"",""ERSTE LESUNGEN""]","[""Arbeitsrecht"",""Gesetzgebungsverfahren""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/239/fname_124573.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/239/fnameorig_124573.html', 'type': 'HTML'}]"
A,248,28.06.1996,A(E),Verbesserung des öffentlichen Personennahverkehrs,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/248,ANTR,SELBST,"[""G""]","[""Verkehr und Infrastruktur""]","[""VERKEHR V""]","[""Verkehr""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/248/fname_124584.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/248/fnameorig_124584.html', 'type': 'HTML'}]"
A,253,28.06.1996,A(E),Menschenrechtssituation in Tibet,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/253,ANTR,SELBST,"[""L""]","[""Außenpolitik"",""Inneres und Recht""]","[""VÖLKERRECHT""]","[""Völkerrecht""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/253/fname_124589.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/253/fnameorig_124589.html', 'type': 'HTML'}]"
A,254,28.06.1996,A,"Devisengesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/254,ANTR,SELBST,"[""S"",""V""]","[""Budget und Finanzen""]","[""KREDITWESEN""]","[""Finanzwesen""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/254/fname_124588.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/254/fnameorig_124588.html', 'type': 'HTML'}]"
A,272,11.07.1996,A,"Bundes-Verfassungsgesetz, Geschäftsordnung des Nationalrates, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/272,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""BUNDESVERFASSUNG"",""ERSTE LESUNGEN""]","[""Gesetzgebungsverfahren"",""Verfassung""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/272/fname_124606.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/272/fnameorig_124606.html', 'type': 'HTML'}]"
A,275,11.07.1996,A(E),Anfechtung der Kärntner Landtagswahlordnung beim Verfassungsgerichtshof,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/275,ANTR,SELBST,"[""G"",""L""]","[""Inneres und Recht""]","[""VERFASSUNGS- UND VERWALTUNGSGERICHTSBARKEIT""]","[""Verfassungsgerichtsbarkeit"",""Verwaltungsgerichtsbarkeit""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/275/fname_124613.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/275/fnameorig_124613.html', 'type': 'HTML'}]"
A,276,11.07.1996,A(E),finanzielle Absicherung des öffentlichen Personennahverkehrs durch ein Nahverkehrsfinanzierungsgesetz auch nach Streichung von Geldern aus dem Familienlastenausgleichsfonds,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/276,ANTR,SELBST,"[""G""]","[""Verkehr und Infrastruktur""]","[""VERKEHR V""]","[""Verkehr""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/276/fname_124612.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/276/fnameorig_124612.html', 'type': 'HTML'}]"
A,282,19.09.1996,A,"Strafgesetzbuch, Allgemeine Bürgerliche Gesetzbuch, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/282,ANTR,SELBST,"[""V"",""S""]","[""Inneres und Recht""]","[""STRAFRECHT""]","[""Strafrecht""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/282/fname_124616.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/282/fnameorig_124616.html', 'type': 'HTML'}]"
A,288,19.09.1996,A,"Bundesstraßenfinanzierungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/288,ANTR,SELBST,"[""S"",""V""]","[""Verkehr und Infrastruktur""]","[""STRASSEN- UND BRÜCKENBAU""]","[""Straßen- und Brückenbau""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/288/fname_124620.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/288/fnameorig_124620.html', 'type': 'HTML'}]"
A,299,20.09.1996,A(E),Beziehung Österreichs zu NATO und EU,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/299,ANTR,SELBST,"[""F""]","[""Außenpolitik""]","[""AUSSENPOLITIK""]","[""Internationale Beziehungen""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/299/fname_124630.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/299/fnameorig_124630.html', 'type': 'HTML'}]"
A,303,02.10.1996,A(E),Erhöhung der Lehrveranstaltungszahl an den Universitäten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/303,ANTR,SELBST,"[""G""]","[""Bildung""]","[""BILDUNGSWESEN IV""]","[""Hochschulausbildung""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/303/fname_124637.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/303/fnameorig_124637.html', 'type': 'HTML'}]"
A,304,02.10.1996,A(E),Leistungen der Medizinisch-Technischen-Dienste,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/304,ANTR,SELBST,"[""G""]","[""Soziales""]","[""SOZIALVERSICHERUNG I""]","[""soziale Sicherheit""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/304/fname_124636.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/304/fnameorig_124636.html', 'type': 'HTML'}]"
A,309,30.10.1996,A,"Bezügegesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/309,ANTR,SELBST,"[""L""]","[""Parlament und Demokratie""]","[""NATIONALRAT V""]","[""direkt gewählte Kammer""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/309/fname_124641.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/309/fnameorig_124641.html', 'type': 'HTML'}]"
A,317,31.10.1996,A(E),Neuorganisation der österreichischen Energiewirtschaft,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/317,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie""]","[""ENERGIEWIRTSCHAFT""]","[""Energie""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/317/fname_124653.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/317/fnameorig_124653.html', 'type': 'HTML'}]"
A,319,31.10.1996,A(E),Erhaltung des Krankenhauses Sierning in seiner derzeitigen Form,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/319,ANTR,SELBST,"[""G""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/319/fname_124651.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/319/fnameorig_124651.html', 'type': 'HTML'}]"
A,325,27.11.1996,A(E),Vorlage eines Nahverkehrsfinanzierungsgesetzes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/325,ANTR,SELBST,"[""V""]","[""Verkehr und Infrastruktur""]","[""VERKEHR V""]","[""Verkehr""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/325/fname_124656.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/325/fnameorig_124656.html', 'type': 'HTML'}]"
A,328,28.11.1996,A(E),Begabtenförderung in der Schule,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/328,ANTR,SELBST,"[""F""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/328/fname_124664.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/328/fnameorig_124664.html', 'type': 'HTML'}]"
A,331,28.11.1996,A(E),Umsetzung einer offensiven österreichischen Anti-Atompolitik,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/331,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie""]","[""ATOMENERGIE""]","[""Elektrizitäts- und Kernkraftindustrie""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/331/fname_124671.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/331/fnameorig_124671.html', 'type': 'HTML'}]"
A,334,28.11.1996,A,"Wasserrechtsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/334,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""WASSERRECHT""]","[""Wasserbewirtschaftung""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/334/fname_124668.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/334/fnameorig_124668.html', 'type': 'HTML'}]"
A,7,15.01.1996,A,"Berggesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/7,ANTR,SELBST,"[""S""]","[""Klima, Umwelt und Energie""]","[""BERGBAU""]","[""Bergbau""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/7/fname_124345.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/7/fnameorig_124345.html', 'type': 'HTML'}]"
A,8,15.01.1996,A(E),Neudefinition der unselbständigen Erwerbsarbeit Vereinheitlichung aller Pensionsrechte,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/8,ANTR,SELBST,"[""L""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/8/fname_124344.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/8/fnameorig_124344.html', 'type': 'HTML'}]"
A,12,15.01.1996,A(E),Ökologisierung des Steuersystems,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/12,ANTR,SELBST,"[""L""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/12/fname_124350.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/12/fnameorig_124350.html', 'type': 'HTML'}]"
A,13,15.01.1996,A,(Poststrukturgesetz - PTSG) 1996,A,Selbständiger Antrag,/gegenstand/XX/A/13,ANTR,SELBST,"[""L""]","[""Information und Medien""]","[""POST- UND FERNMELDEWESEN""]","[""Post- und Fernmeldewesen""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/13/fname_124349.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/13/fnameorig_124349.html', 'type': 'HTML'}]"
A,18,15.01.1996,A,"Rundfunkgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/18,ANTR,SELBST,"[""G""]","[""Information und Medien""]","[""RUNDFUNK UND FERNSEHEN""]","[""Fernsehen"",""Hörfunk""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/18/fname_124354.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/18/fnameorig_124354.html', 'type': 'HTML'}]"
