ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,22,18.11.1999,A,"Einkommensteuergesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/22,ANTR,SELBST,"[""F""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/22/fname_599891.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/22/fnameorig_599891.html', 'type': 'HTML'}]"
A,40,18.11.1999,A,Bundesjugendförderungsgesetz,A,Selbständiger Antrag,/gegenstand/XXI/A/40,ANTR,SELBST,"[""F""]","[""Familie und Generationen""]","[""JUGEND""]","[""junger Mensch""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/40/fname_599906.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/40/fnameorig_599906.html', 'type': 'HTML'}]"
A,44,18.11.1999,A,"Ausländerbeschäftigungsgesetz, Aufhebung",A,Selbständiger Antrag,/gegenstand/XXI/A/44,ANTR,SELBST,"[""G""]","[""Arbeit""]","[""ARBEITSMARKT"",""ERSTE LESUNGEN""]","[""Beschäftigung und Arbeitsbedingungen"",""Gesetzgebungsverfahren""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/44/fname_599912.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/44/fnameorig_599912.html', 'type': 'HTML'}]"
A,48,15.12.1999,A(E),Weiterentwicklung von Demokratie und Menschenrechten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/48,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""MENSCHENRECHTE""]","[""Menschenrechte""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/48/fname_599917.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/48/fnameorig_599917.html', 'type': 'HTML'}]"
A,74,26.01.2000,A(E),Schutz der Wale und Delfine,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/74,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ""]","[""Umwelt""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/74/fname_599934.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/74/fnameorig_599934.html', 'type': 'HTML'}]"
A,79,26.01.2000,A(E),Ausbau von Kinderbetreuungseinrichtungen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/79,ANTR,SELBST,"[""G""]","[""Familie und Generationen""]","[""FAMILIENPOLITIK""]","[""Familie""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/79/fname_599941.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/79/fnameorig_599941.html', 'type': 'HTML'}]"
A,83,08.02.2000,A,Grundrecht auf Gesundheit,A,Selbständiger Antrag,/gegenstand/XXI/A/83,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""MENSCHENRECHTE"",""MENSCHENRECHTE"",""BUNDESVERFASSUNG"",""ERSTE LESUNGEN""]","[""Gesetzgebungsverfahren"",""Menschenrechte"",""Verfassung""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/83/fname_599949.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/83/fnameorig_599949.html', 'type': 'HTML'}]"
A,85,08.02.2000,A,Bundesministeriengesetz-Novelle 2000,A,Selbständiger Antrag,/gegenstand/XXI/A/85,ANTR,SELBST,"[""V"",""F""]","[""Inneres und Recht""]","[""BUNDESREGIERUNG III""]","[""Exekutive""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/85/fname_599947.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/85/fnameorig_599947.html', 'type': 'HTML'}]"
A,93,01.03.2000,A(E),Weiterentwicklung des Österreichischen Krankenanstalten- und Großgeräteplan,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/93,ANTR,SELBST,"[""G""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/93/fname_599960.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/93/fnameorig_599960.html', 'type': 'HTML'}]"
A,98,01.03.2000,A,"Bundes-Verfassungsgesetz, Nationalrats-Wahlordnung u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/98,ANTR,SELBST,"[""V"",""F""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""BÜRGERINITIATIVEN"",""BÜRGERINITIATIVEN"",""BUNDESVERFASSUNG"",""PETITIONEN"",""PETITIONEN"",""VERFASSUNGS- UND VERWALTUNGSGERICHTSBARKEIT"",""VERFASSUNGS- UND VERWALTUNGSGERICHTSBARKEIT"",""VOLKSANWALTSCHAFT"",""VOLKSANWALTSCHAFT""]","[""partizipative Demokratie"",""Verfassung"",""Verfassungsgerichtsbarkeit"",""Verwaltungsgerichtsbarkeit"",""Verwaltungskontrolle""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/98/fname_599965.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/98/fnameorig_599965.html', 'type': 'HTML'}]"
A,105,14.03.2000,A(E),"Schulterschluss gegen die EU-vertragswidrigen, diskriminierenden Sanktionen gegen Österreich",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/105,ANTR,SELBST,"[""V"",""F""]","[""Europäische Union""]","[""EUROPÄISCHE INTEGRATION""]","[""Europäische Union""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/105/fname_599969.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/105/fnameorig_599969.html', 'type': 'HTML'}]"
A,113,14.03.2000,A(E),Ratifikation des internationalen Übereinkommens über eingeborene und in Stämmen lebende Völker,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/113,ANTR,SELBST,"[""G""]","[""Arbeit""]","[""ARBEITSRECHT II""]","[""internationales Arbeitsrecht""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/113/fname_599983.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/113/fnameorig_599983.html', 'type': 'HTML'}]"
A,115,14.03.2000,A(E),EU-Grundrechtscharta,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/115,ANTR,SELBST,"[""G""]","[""Europäische Union"",""Inneres und Recht""]","[""MENSCHENRECHTE"",""EUROPÄISCHE INTEGRATION"",""EUROPÄISCHE INTEGRATION""]","[""Europäische Union"",""Menschenrechte""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/115/fname_599981.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/115/fnameorig_599981.html', 'type': 'HTML'}]"
A,134,26.04.2000,A,"Forstgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/134,ANTR,SELBST,"[""S""]","[""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT""]","[""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/134/fname_599996.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/134/fnameorig_599996.html', 'type': 'HTML'}]"
A,143,27.04.2000,A(E),unentgeltliche Ausbildung für alle medizinisch-technischen Dienste,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/143,ANTR,SELBST,"[""G"",""S""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/143/fname_600009.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/143/fnameorig_600009.html', 'type': 'HTML'}]"
A,146,27.04.2000,A,"Regionalradiogesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/146,ANTR,SELBST,"[""S""]","[""Information und Medien""]","[""RUNDFUNK UND FERNSEHEN""]","[""Fernsehen"",""Hörfunk""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/146/fname_600006.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/146/fnameorig_600006.html', 'type': 'HTML'}]"
A,152,11.05.2000,A,"Berufsreifeprüfung, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/152,ANTR,SELBST,"[""F"",""V""]","[""Bildung""]","[""BILDUNGSWESEN III""]","[""Sekundarstufe""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/152/fname_600021.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/152/fnameorig_600021.html', 'type': 'HTML'}]"
A,157,11.05.2000,A(E),Ausdehnung der Sendezeit in Rundfunk und Fernsehen für Volksgruppen und MigrantInnen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/157,ANTR,SELBST,"[""G""]","[""Information und Medien"",""Inneres und Recht""]","[""RUNDFUNK UND FERNSEHEN"",""RUNDFUNK UND FERNSEHEN"",""VOLKSGRUPPEN""]","[""ethnische Gruppe"",""Fernsehen"",""Hörfunk""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/157/fname_600026.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/157/fnameorig_600026.html', 'type': 'HTML'}]"
A,158,12.05.2000,A,"Bundesfinanzierungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/158,ANTR,SELBST,"[""S""]","[""Budget und Finanzen""]","[""BUNDESHAUSHALT III""]","[""Öffentliche Finanzen und Haushaltspolitik""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/158/fname_600025.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/158/fnameorig_600025.html', 'type': 'HTML'}]"
A,164,16.05.2000,A,"Bundes-Verfassungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/164,ANTR,SELBST,"[""S""]","[""Inneres und Recht""]","[""BUNDESVERFASSUNG"",""VOLKSGRUPPEN"",""VOLKSGRUPPEN""]","[""ethnische Gruppe"",""Verfassung""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/164/fname_600028.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/164/fnameorig_600028.html', 'type': 'HTML'}]"
A,5,29.10.1999,A(E),Umsetzung der Forderungen des Gentechnik-Volksbegehrens,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/5,ANTR,SELBST,"[""G""]","[""Innovation, Technologie und Forschung""]","[""WISSENSCHAFT UND FORSCHUNG""]","[""Forschung und geistiges Eigentum"",""Wissenschaften""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/5/fname_599868.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/5/fnameorig_599868.html', 'type': 'HTML'}]"
A,7,29.10.1999,A,"Fremdengesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/7,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""ERSTE LESUNGEN"",""AUSLÄNDER:IN""]","[""ausländischer Staatsangehöriger"",""Gesetzgebungsverfahren""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/7/fname_599877.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/7/fnameorig_599877.html', 'type': 'HTML'}]"
A,11,29.10.1999,A(E),Umsetzung des Memorandums der österreichischen Volksgruppen 1997,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/11,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""VOLKSGRUPPEN""]","[""ethnische Gruppe""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/11/fname_599873.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/11/fnameorig_599873.html', 'type': 'HTML'}]"
A,18,18.11.1999,A,"Bundes-Verfassungsgesetz, Geschäftsordnungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/18,ANTR,SELBST,"[""S""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""BUNDESVERFASSUNG"",""ERSTE LESUNGEN"",""GESCHÄFTSORDNUNG DES NATIONALRATES"",""GESCHÄFTSORDNUNG DES NATIONALRATES""]","[""Geschäftsordnung des Parlaments"",""Gesetzgebungsverfahren"",""Verfassung""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/18/fname_599885.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/18/fnameorig_599885.html', 'type': 'HTML'}]"
A,19,18.11.1999,A,"Arbeitsverhältnisgesetz; Gewerbeordnung, Angestelltengesetz u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/19,ANTR,SELBST,"[""S""]","[""Arbeit""]","[""ARBEITSRECHT I"",""ERSTE LESUNGEN""]","[""Arbeitsrecht"",""Gesetzgebungsverfahren""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/19/fname_599884.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/19/fnameorig_599884.html', 'type': 'HTML'}]"
A,34,18.11.1999,A(E),Toleranz als Grundlage der Demokratie in Österreich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/34,ANTR,SELBST,"[""V""]","[""Inneres und Recht""]","[""MENSCHENRECHTE""]","[""Menschenrechte""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/34/fname_599900.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/34/fnameorig_599900.html', 'type': 'HTML'}]"
A,54,15.12.1999,A(E),Sicherstellung Zweckbindung des Familienlastenausgleichsfonds,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/54,ANTR,SELBST,"[""F""]","[""Familie und Generationen""]","[""FAMILIENLASTENAUSGLEICH""]","[""Familienleistungsausgleich""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/54/fname_599921.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/54/fnameorig_599921.html', 'type': 'HTML'}]"
A,84,08.02.2000,A(E),Erstellung einer fundierten Studie über die Einführung einer Verkehrserregerabgabe,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/84,ANTR,SELBST,"[""G""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/84/fname_599948.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/84/fnameorig_599948.html', 'type': 'HTML'}]"
A,94,01.03.2000,A(E),Qualitätskontrolle in Krankenanstalten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/94,ANTR,SELBST,"[""G""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/94/fname_599959.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/94/fnameorig_599959.html', 'type': 'HTML'}]"
A,95,01.03.2000,A(E),"Sterilisation minderjähriger, geistig behinderter oder psychisch kranker Frauen",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/95,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""RECHTSPFLEGE""]","[""Gerichtswesen""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/95/fname_599958.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/95/fnameorig_599958.html', 'type': 'HTML'}]"
A,99,01.03.2000,A(E),Absicherung der finanziellen Mittel für die bilaterale Entwicklungszusammenarbeit,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/99,ANTR,SELBST,"[""S""]","[""Außenpolitik""]","[""ENTWICKLUNGSZUSAMMENARBEIT""]","[""Politik der Zusammenarbeit""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/99/fname_599964.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/99/fnameorig_599964.html', 'type': 'HTML'}]"
A,102,02.03.2000,A(E),"Verurteilung ausländerfeindlicher, rassistischer und das NS-Regime verharmlosender Äußerungen von FPÖ-Politikern",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/102,ANTR,SELBST,"[""G""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""POLITISCHE PARTEIEN""]","[""Politische Partei""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/102/fname_599972.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/102/fnameorig_599972.html', 'type': 'HTML'}]"
A,107,14.03.2000,A,"Universitäts-Akkreditierungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/107,ANTR,SELBST,"[""V"",""F""]","[""Bildung""]","[""BILDUNGSWESEN IV""]","[""Hochschulausbildung""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/107/fname_599967.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/107/fnameorig_599967.html', 'type': 'HTML'}]"
A,117,21.03.2000,A,"Allgemeines Sozialversicherungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/117,ANTR,SELBST,"[""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG I""]","[""soziale Sicherheit""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/117/fname_599979.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/117/fnameorig_599979.html', 'type': 'HTML'}]"
A,127,22.03.2000,A,"Strafgesetzbuch, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/127,ANTR,SELBST,"[""S""]","[""Inneres und Recht""]","[""STRAFRECHT""]","[""Strafrecht""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/127/fname_599992.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/127/fnameorig_599992.html', 'type': 'HTML'}]"
A,128,22.03.2000,ARH1,"Vorgänge bei der Abwicklung des ""World Sports Award of the Century 1999""",ARH1,Antrag auf Gebarungsüberprüfung durch den Rechnungshof,/gegenstand/XXI/A/128,ANTR,SELBST,"[""G""]","[""Budget und Finanzen"",""Parlament und Demokratie""]","[""GESCHÄFTSORDNUNG DES NATIONALRATES"",""RECHNUNGSHOF"",""GO-NR PRÜFUNGSAUFTRÄGE RECHNUNGSHOF""]","[""Geschäftsordnung des Parlaments"",""Haushaltskontrolle""]","[{'title': 'Antrag gem. § 99 Abs.1 (gescanntes Original)', 'link': '/dokument/XXI/A/128/fname_599991.pdf', 'type': 'PDF'}, {'title': 'Antrag gem. § 99 Abs.1 (gescanntes Original)', 'link': '/dokument/XXI/A/128/fnameorig_599991.html', 'type': 'HTML'}]"
A,132,26.04.2000,A(E),"""Konsens in Rot-Weiß-Rot""  - Dringlicher Antrag",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/132,ANTR,SELBST,"[""V"",""F""]","[""Europäische Union""]","[""EUROPÄISCHE INTEGRATION"",""ANTRÄGE, DRINGLICHE"",""ABSTIMMUNGEN, NAMENTLICHE""]","[""Europäische Union"",""namentliche Abstimmung"",""Parlamentsdebatte""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/132/fname_599998.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/132/fnameorig_599998.html', 'type': 'HTML'}]"
A,135,26.04.2000,A(E),SPÖ-Forderungen zum Familien-Volksbegehren,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/135,ANTR,SELBST,"[""S""]","[""Familie und Generationen""]","[""FAMILIENPOLITIK""]","[""Familie""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/135/fname_599995.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/135/fnameorig_599995.html', 'type': 'HTML'}]"
A,149,10.05.2000,A(E),Umweltanlagengesetz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/149,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ""]","[""Umwelt""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/149/fname_600014.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/149/fnameorig_600014.html', 'type': 'HTML'}]"
A,151,11.05.2000,A,"Schulunterrichtsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/151,ANTR,SELBST,"[""F"",""V""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/151/fname_600012.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/151/fnameorig_600012.html', 'type': 'HTML'}]"
A,156,11.05.2000,A,"Ziviltechnikerkammergesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/156,ANTR,SELBST,"[""V"",""F""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/156/fname_600017.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/156/fnameorig_600017.html', 'type': 'HTML'}]"
A,167,17.05.2000,A,"Abfallwirtschaftsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/167,ANTR,SELBST,"[""F"",""V""]","[""Klima, Umwelt und Energie""]","[""ABFALLWIRTSCHAFT""]","[""Abfall"",""Abfallwirtschaft""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/167/fname_600031.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/167/fnameorig_600031.html', 'type': 'HTML'}]"
A,1,29.10.1999,A,"Bundesverfassungsgesetz über die Begrenzung von Bezügen öffentlicher Funktionäre, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/1,ANTR,SELBST,"[""F""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""BUNDESVERFASSUNG"",""ERSTE LESUNGEN"",""NATIONALRAT V"",""NATIONALRAT V""]","[""direkt gewählte Kammer"",""Gesetzgebungsverfahren"",""Verfassung""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/1/fname_599866.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/1/fnameorig_599866.html', 'type': 'HTML'}]"
A,6,29.10.1999,A(E),Umsetzung des Frauenvolksbegehrens,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/6,ANTR,SELBST,"[""G""]","[""Frauen und Gleichbehandlung""]","[""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gleichbehandlung""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/6/fname_599867.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/6/fnameorig_599867.html', 'type': 'HTML'}]"
A,14,29.10.1999,A,"Arbeiterkammergesetz, Arbeitsverfassungsgesetz u.a., Änderung (zurückgezogen)",A,Selbständiger Antrag,/gegenstand/XXI/A/14,ANTR,SELBST,"[""G""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""ERSTE LESUNGEN"",""GESCHÄFTSORDNUNG DES NATIONALRATES"",""WAHLEN"",""WAHLEN"",""GO-NR SONSTIGE GESCHÄFTSORDNUNGSANGELEGENHEITEN"",""STAATSBÜRGER:IN""]","[""Gesetzgebungsverfahren"",""Staatsangehöriger"",""Wahl""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/14/fname_599880.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/14/fnameorig_599880.html', 'type': 'HTML'}]"
A,20,18.11.1999,A(E),Abfertigung - sicher und gerecht,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/20,ANTR,SELBST,"[""S""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/20/fname_599883.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/20/fnameorig_599883.html', 'type': 'HTML'}]"
A,24,18.11.1999,A(E),Erhöhung des Kunstbudgets,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/24,ANTR,SELBST,"[""G""]","[""Budget und Finanzen"",""Kultur""]","[""BUNDESHAUSHALT III"",""BUNDESHAUSHALT III"",""KUNST UND KULTUR""]","[""Kulturpolitik"",""Kunst"",""Öffentliche Finanzen und Haushaltspolitik""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/24/fname_599889.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/24/fnameorig_599889.html', 'type': 'HTML'}]"
A,31,18.11.1999,A,Behinderten-Gleichstellungsgesetz,A,Selbständiger Antrag,/gegenstand/XXI/A/31,ANTR,SELBST,"[""G""]","[""Soziales""]","[""ERSTE LESUNGEN"",""MENSCHEN MIT BEHINDERUNG""]","[""Behinderter"",""Gesetzgebungsverfahren""]","[{'title': 'Initiativantrag', 'link': '/dokument/XXI/A/31/fname_599892.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag', 'link': '/dokument/XXI/A/31/fnameorig_599892.html', 'type': 'HTML'}]"
A,33,18.11.1999,A(E),Karenzgeld für alle - Ausweitung des Karenzgeldanspruches auf alle Mütter,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/33,ANTR,SELBST,"[""V""]","[""Soziales""]","[""SOZIALVERSICHERUNG V""]","[""Arbeitslosenversicherung""]","[{'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/33/fname_599901.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag', 'link': '/dokument/XXI/A/33/fnameorig_599901.html', 'type': 'HTML'}]"
